reranker_label,reranker_variant_id,selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a75404a55429916b01642be,At what university can the building that served as the fictional household that includes Gomez and Morticia be found?,Syracuse University,insufficient,insufficient,0.26874641414653844,0.26874641414653844,0,1,The Addams Family || Thing (The Addams Family) || Gomez Addams || Morticia Addams || Grandmama (The Addams Family),,hall of languages syracuse university,hall of languages syracuse university
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7557d75542992d0ec05f68,"Which ""Roseanne"" star is in Scream 2?",Laurie Metcalf,insufficient,insufficient,0.453578987520084,0.453578987520084,0,1,Scream of the Mourning Star || Star (Primal Scream song) || Lost Soul (band) || Vanishing Point (Primal Scream album) || Death metal,,laurie metcalf || scream 2,laurie metcalf || scream 2
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7562045542992db947364f,"Which university was founded first, University of California, Berkeley or Saint Louis University?",Saint Louis University,insufficient,insufficient,0.24021334723553425,0.24021334723553425,0,1,"University of California, Berkeley || University of California || Donald J. Butz || California || Plexxikon",,saint louis university,saint louis university
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a760dcd5542994ccc9186a1,What component was included on the iPad4 that is now a registered trademark in Jamaica? ,Retina Display,insufficient,insufficient,0.8149045589706332,0.8149045589706332,0,0,Retina Display || Registered trademark symbol || Trademark || Then and Now (books) || Japanese trademark law,,ipad 4th generation,ipad 4th generation
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7615fb5542992db9473727,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy? ,"""Carmen"", perhaps the most famous ""opéra comique"", is a tragedy",insufficient,insufficient,0.44860528786573795,0.44860528786573795,0,1,Carmen || Carmen (novella) || Venus (opera) || Prosper Mérimée || Carmen di Trastevere,,op ra comique,op ra comique
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7652435542992d0ec060a5,"Who was the first Russian composer to make a lasting impression internationally, Alessandro Scarlatti or Pyotr Ilyich Tchaikovsky?",Pyotr Ilyich Tchaikovsky,insufficient,insufficient,0.2326738253273958,0.2326738253273958,0,1,Pyotr Ilyich Tchaikovsky || Russian language || Alexander III of Russia || Classical music || Nikolai Rubinstein,,alessandro scarlatti,alessandro scarlatti
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a76a0005542993569682c64,"Which American film director is an advisor for Disney, Rick Ray or John Lasseter?",John Alan Lasseter,insufficient,insufficient,0.17669512298603254,0.17669512298603254,0,1,John Lasseter || Film director || Animator || DisneyToon Studios || Film producer,,rick ray,rick ray
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a76dc2d55429972597f13eb,What song included on the 59th edition of Now That's What I Call Music was written and recorded by an Australian recording artist?,"""Cheap Thrills"" by Sia",insufficient,insufficient,0.2236826171145684,0.2236826171145684,0,1,Call It Whatever (song) || Now That's What I Call Music! || Now That's What I Call Music! 59 (UK series) || Now That's What I Call Music! 59 (U.S. series) || Bella Thorne,,cheap thrills song,cheap thrills song
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7717635542994aec3b71e3,Who is the writer for an American teen sitcom created by Kim Bass for Nickelodeon?,Wayne Conley,insufficient,insufficient,0.23026464552268217,0.23026464552268217,0,1,Kim Bass || Kenan & Kel || Junkyard Dog (film) || In Living Color || Kill Speed,,king s ransom film,king s ransom film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7730015542994aec3b7210,"Which TV series, written by the creators of Robocalypse, is set in Bikini Bottom?",SpongeBob SquarePants,sufficient,sufficient,0.9098652074322289,0.9098652074322289,0,0,Bikini || Legends of Bikini Bottom || Robocalypse || Anthology series || SpongeBob SquarePants,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7739f25542994aec3b7234,"What musician is ranked 9th in the Top 100 Greatest Metal Guitarists and started a band in 1990 in Los Angeles, California?",Adam Thomas Jones,insufficient,insufficient,0.5476458760532287,0.5476458760532287,0,1,George Lynch (musician) || Kirk Hammett || Metallica || John Christ || Adam Jones (musician),,tool band,tool band
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a77510b5542994aec3b728b,"What was the name of the Danish musician who died in 1931 and who composed String Quartet No. 4 in F major or Quartet for Two Violins, Viola and Cello in F major, Opus 44 ?",Carl August Nielsen,insufficient,insufficient,0.8948587531054575,0.8948587531054575,0,0,String Quartet No. 4 (Nielsen) || String Quartet No. 3 (Nielsen) || String Quartet No. 1 (Ives) || String Quartet No. 3 (Brahms) || Cello,,carl nielsen,carl nielsen
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a775f8a5542994aec3b72ba,"Who is the American singer-songwriter, who won an award for Best Female Video at the 2009 MTV Video Music Awards, and wrote a song for the 'AT&T Team USA Soundtrack'?",Taylor Swift,insufficient,insufficient,0.7046251617303904,0.7046251617303904,0,0,Taylor Swift videography || 2009 MTV Video Music Awards || MTV Video Music Award for Best Video Game Soundtrack || MTV Video Music Award for Best Female Video || AT&T Team USA Soundtrack,,change taylor swift song,change taylor swift song
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a776a805542993735360269,What Disney movie was the wrestler with the real name of John William Minton in?,Double Agent,insufficient,insufficient,0.8059497452399039,0.8059497452399039,0,0,"Big John Studd || John D. Minton Jr. || John Minton (artist) || Kentucky Supreme Court || Fort Lauderdale, Florida",,double agent 1987 film,double agent 1987 film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a777ca855429949eeb29e6a,What company produced both The Little Mermaid and The Strongest Man in the World?,Walt Disney,insufficient,insufficient,0.24410053647584654,0.24410053647584654,0,1,World's Strongest Man || Adventures of the Little Mermaid || Britain's Strongest Man || The Little Mermaid Jr (musical) || 2017 World's Strongest Man,,the little mermaid 1989 film || the strongest man in the world,the little mermaid 1989 film || the strongest man in the world
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a778a8e5542992a6e59deca,"The American comedy film Krystal stars which actor who appeared in numerous films such as ""Contact"", ""Armageddon"", ""The Perfect Storm"", ""Crash"", ""Blades of Glory"", ""Black Hawk Down"", ""Nine Lives"", etc.?",William Fichtner,insufficient,insufficient,0.32684927527027036,0.32684927527027036,0,1,William Fichtner || Black Hawk Down (film) || Blades of Glory || The Perfect Storm (film) || Nine Lives (2005 film),,krystal film,krystal film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a778b1e55429949eeb29ee3,What band is a tribute to a band originally known as the Grizzly River Boys?,Nashville Tribute Band,insufficient,insufficient,0.7933015907258943,0.7933015907258943,0,0,Diamond Rio || University of Montana Grizzly Marching Band || Boys (Australian band) || Grizzly River Run || Deep Purple Tribute,,nashville tribute band,nashville tribute band
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a77b0395542997042120ae1,"Which star in the movie Hush was born April 20, 1949?",Jessica Lange,insufficient,insufficient,0.36466025219755244,0.36466025219755244,0,1,The Movie Star || Arthur Lichte || Hush Money (1931 film) || Reno Browne || George Raft,,hush 1998 film || jessica lange,hush 1998 film || jessica lange
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a77c0c05542995d831812a1,What was the name of the person that was interviewed and later written about by John G. Neihardt?,Black Elk,sufficient,sufficient,0.663040973585577,0.663040973585577,0,0,John G. Neihardt State Historic Site || Black Elk Speaks || Hilda Neihardt || Cycle of the West || John Neihardt,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a77c74155429967ab105291,"Which band formed in England, Of Montreal or Vib Gyor?","Vib Gyor was a band that was formed in Leeds, England.",insufficient,insufficient,0.327648661691763,0.327648661691763,0,1,Vib Gyor || Leeds || The Secret (Vib Gyor EP) || Fallen (Vib Gyor song) || ROYGBIV,,of montreal,of montreal
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a77cb5e55429967ab1052a7,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",Kodos,insufficient,insufficient,0.48162521402157005,0.48162521402157005,0,1,Homer Simpson || Dan Castellaneta || Grampa Simpson || The Simpsons || Julie Kavner,,kang and kodos,kang and kodos
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a78ae8b5542990784727730,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),insufficient,insufficient,0.8678295652073356,0.8678295652073356,0,0,Atwater High School || Atwater Elementary School District || Sierra Academy of Aeronautics || Atwater || Merced Union High School District,,castle air force base,castle air force base
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a78e9a2554299148911f995,Minor league baseball games that were played between the rivalling teams of the Sooners and the Cowboys were played at the stadium formerly known as what?,Drillers Stadium,insufficient,insufficient,0.9092565889460723,0.9092565889460723,0,0,"Newburgh Night Hawks || Amarillo Thunderheads || Pocatello, Idaho minor league baseball teams || Newark Bears (International League) || Reno Silver Sox",,athletics stadium || bedlam series,athletics stadium || bedlam series
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a78f3d255429970f5fffdf1,The National Council meets where in the Federal Palace?,Bern,insufficient,insufficient,0.4574858481630755,0.4574858481630755,0,1,Federal Palace of Switzerland || Federal Assembly (Switzerland) || Lohn Estate || Swiss Federal Council || Bern,,national council switzerland,national council switzerland
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a791a97554299148911f9f2,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?","Kimberly Couger ""Kimmy"" Schmidt",insufficient,insufficient,0.3170144342562979,0.3170144342562979,0,1,Ellie Kemper || Netflix || Unbreakable Kimmy Schmidt || The Office (U.S. TV series) || Tina Fey,,kimmy schmidt,kimmy schmidt
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a79395455429970f5fffe7d,"What was the name of the lead character in the 1960s sitcom ""Get Smart"", which also featured an American actress born in 1933?",Maxwell Smart,insufficient,insufficient,0.5872814867092485,0.5872814867092485,0,1,Barbara Feldon || Get Smart || Character actor || Sitcom || Don Adams,,get smart again,get smart again
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a79e1275542990198eaefe7,The 19 high-rise commercial buildings covering 22 acres between 48th and 51st Streets in New York City feature which style of architecture?,The Art Deco style,insufficient,insufficient,0.4867898577655873,0.4867898577655873,0,1,Rockefeller Center || Midtown Manhattan || New York City || Architecture of New York City || Fifth Avenue,,art deco in the united states,art deco in the united states
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a79ea435542996c55b2dc9e,Who was the captain of the only battleship to provide gunfire support during the Vietnam War?,Rear Adm. J. Edward Snyder,insufficient,insufficient,0.7569397043026213,0.7569397043026213,0,0,USS New Jersey (BB-62) || Battleship || Fire support || Iowa-class battleship || Edwin B. Hooper,,j edward snyder,j edward snyder
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a79f04d5542996c55b2dca7,"Which long-established US university is older: University of California, Berkeley or Syracuse University?","University of California, Berkeley",insufficient,insufficient,0.9267756005320071,0.9267756005320071,0,0,"University of California, Berkeley || Southside, Berkeley, California || List of University of California, Berkeley faculty || People's Park (Berkeley) || University of California, Berkeley student housing",,syracuse university,syracuse university
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7b1c6b55429931da12c9ca,"Johnny Edwards and Ian Anderson are singers, who had joined the greater number of bands?","John Douglas ""Johnny"" Edwards",insufficient,insufficient,0.7512867473953627,0.7512867473953627,0,0,Johnny Edwards (musician) || Buster Brown (band) || King Kobra || Foreigner (band) || Montrose (band),,ian anderson,ian anderson
