split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
train,5a8d50fb55429941ae14dfa2,bridge,hard,"The Bodie & Benton Railway was a narrow gauge common carrier railroad in California, from the Mono Mills to a terminus in a ghost town located how many miles away from Lake Tahoe ?",75 mi,10,2,"bodie and benton railway and commercial company || bodie, california",0,0.5,1,"bodie, california",0,0.5,1,"bodie, california",0,0,,"Lakeside and Marblehead Railroad || Sandy River Railroad || Oahu Railway and Land Company || Mono Mills Junction, California || Sandy River and Rangeley Lakes Railroad || Lake Tahoe Railway and Transportation Company || Phillips and Rangeley Railroad || Kauai Railway || Bodie and Benton Railway and Commercial Company || Mono Mills, California"
train,5a8d51355542994ba4e3dc6b,bridge,hard,What color was the dog that Socks had conflicts with?,chocolate-colored,10,2,buddy (dog) || socks (cat),0,0.5,1,buddy (dog),0,0.5,1,buddy (dog),0,0,,"Miniature Schnauzer || Club Atlético Zacatepec || Dusty the Klepto Kitty || Papillon (dog) || Irish stepdance || Bakhmull || Dear Socks, Dear Buddy || Merle (dog coat) || Lille Luj och Änglaljus i strumpornas hus || Socks (cat)"
train,5a8d5f16554299585d9e37c5,bridge,hard,"Which goalkeeper was nicknamed the ""Black Spider"", Turgay Şeren or Lev Yashin?",Lev Yashin,10,2,lev yashin || turgay şeren,1,1.0,0,,1,1.0,0,,0,0,,Ballon d'Or 1963 || 1963 England v Rest of the World football match || Lev Yashin Club || Marcos Coll || Rinat Dasayev || Lev Yashin Cup || Bülent Eken || Lev Yashin || Georgi Sokolov || Turgay Şeren
train,5a8d5fc6554299585d9e37c6,bridge,hard,"What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate?",The Spiderwick Chronicles,10,2,sarah bolger || the spiderwick chronicles (film),0,0.5,1,sarah bolger,0,0.5,1,sarah bolger,0,0,,The Moth Diaries (film) || John Ridge || Magic in Harry Potter || Identity Films || Dark Knight (TV series) || Barbie and the Secret Door || The Spiderwick Chronicles (film) || Sinbad of the Seven Seas || Stormbreaker (film) || As Cool as I Am (film)
train,5a8d64305542994ba4e3dc80,bridge,hard,"What Province in Sicily, founded in the eighth century B.C., was the birthplace of the famous historical mathematician Archimedes?",Province of Syracuse,10,2,"province of syracuse || syracuse, sicily",1,1.0,0,,1,1.0,0,,0,0,,"Syracuse, Sicily || Montes Archimedes || Trinacria || Archimedean || Archaic Greece || Archimedean property || Judeo-Hamedani dialect || Excarpsus Cummeani || Province of Syracuse || Archimedean spiral"
train,5a8d651955429941ae14dfaf,bridge,hard,John Alexander and Trent Alexander-Arnold are professional footballers from which country?,England,10,2,"john alexander (footballer, born 1955) || trent alexander-arnold",0,0.5,1,trent alexander-arnold,0,0.5,1,trent alexander-arnold,0,0,,"John Alexander (footballer, born 1955) || PFA Young Player of the Year || PFA Players' Player of the Year || Fraser Wishart || PFA Scotland Team of the Year || Professional Footballers' Association Scotland || FIFPro || PFA Women's Young Player of the Year || PFA Women's Players' Player of the Year || PFA Scotland Players' Player of the Year"
train,5a8d75f35542994ba4e3dc8b,bridge,hard,"The Lowry Hotel is named after an artist, many of whose drawings and paintings depict what town?","Pendlebury, Lancashire",10,2,l. s. lowry || lowry hotel,1,1.0,0,,1,1.0,0,,0,0,,L. S. Lowry || Also Sprach Zarathustra (painting) || Leonardo's crossbow || Lowry Hotel || Cuthy Mede || Faust (paintings) || David Carpanini || Leopard Spotted Horses || The Great Red Dragon Paintings || Kondoa Irangi Rock Paintings
train,5a8d7a8d55429941ae14dfc2,bridge,hard,Which company does Timothy Oulton retail his products through that is based in Corte Madera?,Restoration Hardware,10,2,restoration hardware || timothy oulton,0,0.0,2,restoration hardware || timothy oulton,0,0.0,2,restoration hardware || timothy oulton,0,0,,"Corte Madera Creek (Marin County, California) || Sausal Creek (San Mateo County, California) || Larkspur-Corte Madera School District || Town Center at Corte Madera || Corte Madera, California || The Village at Corte Madera || Arroyo Corte Madera del Presidio || Central Marin Police Authority || Rancho Corte Madera del Presidio || Marin Country Day School"
train,5a8d7b1755429941ae14dfc6,bridge,hard,What is the 2010 population of the city 2.1 miles southwest of Marietta Air Force Station?,"51,271",10,2,"marietta air force station || smyrna, georgia",0,0.5,1,"smyrna, georgia",0,0.5,1,"smyrna, georgia",0,0,,Marietta Air Force Station || RAF Warmwell || 302d Air Division || 410th Bombardment Squadron || Stony Brook Air Force Station || Camp Pedricktown radar station || RAF Cottesmore || Eldorado Air Force Station || Topsham Air Force Station || Stramshall
train,5a8d7e1055429941ae14dfd8,comparison,hard,"Which is bigger, Griffon Bruxellois or English Mastiff?",English Mastiff,10,2,english mastiff || griffon bruxellois,1,1.0,0,,1,1.0,0,,0,0,,Hinterrhein (river) || Griffon Bruxellois || English Mastiff || Molossus of Epirus || Trevor Dwyer-Lynch || Canine Chiari-like malformation || Bullmastiff || Dog anatomy || Griffon Fauve de Bretagne || Zorba (dog)
train,5a8d7edc55429941ae14dfdc,comparison,hard,Are San Antonio International Airport and Yakutat Airport in the same country?,yes,10,2,san antonio international airport || yakutat airport,0,0.5,1,yakutat airport,0,0.5,1,yakutat airport,0,0,,SyberJet Aircraft || San Antonio International Airport || San Antonio Crowne Plaza || M7 Aerospace || Trinity University (Texas) || Northern California TRACON || Artist Foundation of San Antonio || San Japan || San Antonio International || San Antonio River (South America)
train,5a8d8abf5542994ba4e3dca1,bridge,hard,"what producer of The Real Housewives of Orange County also hosts ""Watch What Happens Live with Andy Cohen""?",Andy Cohen,10,2,andy cohen (television personality) || the real housewives of orange county (season 11),0,0.5,1,the real housewives of orange county (season 11),0,0.5,1,the real housewives of orange county (season 11),0,1,"the real housewives of orange county (season 11) => the real housewives of orange county (season 9), the real housewives of orange county (season 8), the real housewives of orange county (season 6)",Andy Cohen (television personality) || The Real Housewives of Orange County (season 9) || The Real Housewives of Orange County (season 8) || The Real Housewives of Orange County (season 3) || The Real Housewives of Miami || The Real Housewives of Orange County (season 6) || Watch What Happens Live with Andy Cohen || The Real Housewives of Orange County (season 12) || The Real Housewives of Orange County (season 5) || The Real Housewives of Orange County (season 4)
train,5a8d8eb5554299068b959d3a,comparison,hard,"Which opera has more acts, Parsifal or Manon by Massenet?",Parsifal,10,2,manon || parsifal,0,0.5,1,parsifal,0,0.5,1,parsifal,0,0,,Massenet Festival || Manon Lescaut (Puccini) || Thaïs (opera) || Jean-Claude Auvray || Manon (disambiguation) || Renée Fleming || Manon Lescaut (Auber) || L'histoire de Manon || Boulevard Solitude || Manon
train,5a8d8f77554299068b959d3e,bridge,hard,Stephen Smith appears on ESPN First Take alongside which HBO boxing commentator?,Max Kellerman,10,2,max kellerman || stephen a. smith,1,1.0,0,,1,1.0,0,,0,0,,Boxing After Dark || LZ Granderson || James Fiorentino || Max Kellerman || Stephen A. Smith || Jay Crawford || Ian Darke || Eric Stanley (EP) || Dana Jacobson || Sage Steele
train,5a8da0b85542994ba4e3dcd3,comparison,hard,Were Guillermo Cabrera Infante and Guillaume Apollinaire of the same nationality?,no,10,2,guillaume apollinaire || guillermo cabrera infante,0,0.5,1,guillaume apollinaire,0,0.5,1,guillaume apollinaire,0,1,guillaume apollinaire => prix guillaume apollinaire,Cuban literature || Guillermo Cabrera Infante || Prix Guillaume Apollinaire || Portrait de l’éditeur Eugène Figuière || Du &quot;Cubisme&quot; || Calligrammes || Elias Gaucher || L'Oiseau bleu (Metzinger) || Guillermo Cabrera || Le Port (painting)
train,5a8da1815542994ba4e3dcd7,bridge,hard,Naseer & Shahab is a Pakistani band playing a genre that dominated radio in what decade?,1970s,10,2,naseer &amp; shahab || soft rock,1,1.0,0,,1,1.0,0,,0,0,,KLIK || Naseer &amp; Shahab || Hum Tum (album) || Ghalti Mein Shta || Gotas de Rap || Junoon 20 || Chal Bulleya || Dewaar || Farhan Saeed || Soft rock
train,5a8da70a5542994ba4e3dcea,bridge,hard,Ashly Burch is known for voicing Aloy in a video game released in what year?,2017,10,2,ashly burch || horizon zero dawn,1,1.0,0,,1,1.0,0,,0,0,,"Dragon Ball Xenoverse || Cadash || There Came an Echo || Hey Ash, Whatcha Playin'? || Golden Nugget Casino DS || Horizon Zero Dawn || WWF Raw (2002 video game) || Ashly Burch || Space Spartans || Must Come Down"
train,5a8da81e554299068b959d7e,bridge,hard,"Vanessa Bley is what person who organizes and often finances concerts, plays, or operas, performing a role?",impresario,10,2,impresario || vanessa bley,1,1.0,0,,1,1.0,0,,0,0,,Shanghai Grand Theatre || Mozarteum Argentino || Joseph Anderer || Impresario || Robert Nagy (tenor) || Financial plan || Theater Erfurt || Vanessa Bley || Audra McDonald || Freight forwarder
train,5a8da97c554299068b959d84,comparison,hard,"Which university offers more campuses in the Philippines, Fairleigh Dickinson University or the Western Institute of Technology?",Western Institute of Technology,10,2,fairleigh dickinson university || western institute of technology (philippines),0,0.5,1,western institute of technology (philippines),0,0.5,1,western institute of technology (philippines),0,0,,Fairleigh S. Dickinson || Fairleigh Dickinson Knights men's basketball || Intercollegiate Horse Show Association || Lehigh University Press || Naimoli Family Baseball Complex || Fairleigh Dickinson University Press || Institute of Traditional Judaism || Fairleigh Dickinson University || Fairleigh Dickinson Knights women's basketball || Fairleigh Dickinson Knights
train,5a8dab16554299068b959d89,bridge,hard,"What type of elevation does Aldgate railway station, Adelaide and Aldgate, South Australia have in common?",Hills,10,2,"aldgate railway station, adelaide || aldgate, south australia",0,0.5,1,"aldgate, south australia",0,0.5,1,"aldgate, south australia",0,1,"aldgate, south australia => stirling, south australia","South Brighton railway station, Adelaide || G399/400 Beijing-Changchun Through Train || G393/394 Beijing-Harbin Through Train || Electoral district of Heysen || Aldgate railway station, Adelaide || G381/382 Beijing-Harbin Through Train || Madurta railway station || Piccadilly Valley wine sub-region || Stirling, South Australia || Jibilla railway station"
train,5a8dacf2554299068b959d91,bridge,hard,"Which year did the band, who released ""Hooligan's Holiday,"" retire?",2015,10,2,hooligan's holiday || mick mars,0,0.5,1,mick mars,0,0.5,1,mick mars,0,0,,Grey Holiday || Hooligan (song) || Love Gun (song) || Sinema (album) || Holiday Flyer || Silver Town (The Men They Couldn't Hang album) || Colin Fleming (racing driver) || Workout Holiday LP || Jimmy Norman || Hooligan's Holiday
train,5a8dad37554299068b959d94,comparison,hard,Both Phaedranassa and Mitella are considered the classification of what level of species?,genus,10,2,mitella || phaedranassa,0,0.0,2,mitella || phaedranassa,0,0.0,2,mitella || phaedranassa,0,0,,Taxonomy of the Cactaceae || List of cloud types || List of Utricularia species || Ardipithecus kadabba || Prehypertension || Coast horned lizard || Aceria clianthi || Polynucleobacter asymbioticus || Asiatosuchus || Vegetation classification
train,5a8dae82554299068b959d99,bridge,hard,What year was the actor son of Jeremiah Porter born? ,1997,10,2,ben cook (actor) || jeremiah porter,0,0.5,1,ben cook (actor),0,0.5,1,ben cook (actor),0,0,,Rose Porter || Darwin Porter || George Boardman (missionary) || Trish King || Jeremiah Porter || Todd Porter (actor) || B. J. Porter || Jeremiah Burton || Brandon Torrey || John Robert Porter
train,5a8dafbd554299068b959da0,bridge,hard,How many episodes were made for the science fiction series with Gus Birney?,ten,10,2,gus birney || the mist (tv series),0,0.0,2,gus birney || the mist (tv series),0,0.0,2,gus birney || the mist (tv series),0,0,,List of Mobile Suit Gundam ZZ episodes || List of Red Dwarf concepts || Mists of Dawn || Claudia Black || List of Mobile Suit Zeta Gundam episodes || Viagens Interplanetarias || Time Lord || Tanith Lee || Aarne Haapakoski || Lester del Rey
train,5a8db348554299068b959dc2,bridge,hard,"What is the subsidiary of the record company who released ""Love Incredible?""",Vivendi S.A.,10,2,interscope records || love incredible,0,0.5,1,interscope records,0,0.5,1,interscope records,0,0,,Music West Records || High Octane Cult || American Record Corporation || Motown || Incredible Connection || Cardiant || Gallo Record Company || Hjärtats trakt || Bay of Kings || Love Incredible
train,5a8db42f5542994ba4e3dd11,comparison,hard,"Which documentary film follows poetry, Race to Nowhere or SlamNation?",SlamNation,10,2,race to nowhere || slamnation,0,0.5,1,race to nowhere,0,0.5,1,race to nowhere,0,0,,We Are Poets || The Frog Princes || Paperback Dreams || Roller Life || SlamNation || Faraz Anwar (film) || Hangman's Graveyard || Useless (film) || Polio v/s Polio victims || Bukowski (1973 film)
train,5a8db788554299653c1aa145,bridge,hard,"Which male singer performed together with a female American singer, who was born in 1954 and whose third studio album was named Through His Eyes, have a hit duet with in 1985?",Phil Collins,10,2,marilyn martin || through his eyes,0,0.5,1,through his eyes,0,0.5,1,through his eyes,0,0,,List of songs recorded by Kelly Clarkson || Songs for the New Depression || Colbie Caillat || Every Home Should Have One (album) || Think! (James Brown album) || Late at Night (Billy Preston album) || Marilyn Martin || Rosanne Cash discography || When Christmas Comes || Joe Jonas
train,5a8db916554299441c6ba057,bridge,hard,Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,10,2,kishore kumar || padosan,0,0.5,1,padosan,1,1.0,0,,1,0,,Shreya Ghoshal || Mehboob (singer) || C. S. Jayaraman || Anuradha Bhat || Amitabh Bachchan filmography || Shweta Mohan || Kishore Kumar || Akhlaq Ahmed || Sundori || Filmography of Shreya Ghoshal
train,5a8db9b3554299068b959dde,comparison,hard,What animal does Mahratta Greyhound and Tibetan Spaniel have in common?,dog,10,2,mahratta greyhound || tibetan spaniel,1,1.0,0,,1,1.0,0,,0,0,,Mahratta Greyhound || Welsh Springer Spaniel || Greyhound Lines || Tibetan Spaniel || Sussex Spaniel || Southern Animal Rights Coalition || Tibetan rug || Kiang || Thukpa bhatuk || Nyi Shu Gu
train,5a8dbc8b554299441c6ba077,bridge,hard,Spring Waltz starred the American actor who is known for what 2007 film?,My Father,10,2,daniel henney || spring waltz,0,0.0,2,daniel henney || spring waltz,0,0.0,2,daniel henney || spring waltz,0,0,,Danielle Chuchran || Todd Lowe || Devid Striesow || Hale Appleman || Austin Williams || Cayden Boyd || Nick Chastain || Haruma Miura || Christoph Waltz || David Castro (actor)
train,5a8dd47c5542995a26add3fa,bridge,hard,Love and Poison is the official biography of an English alternative rock band formed in what city?,London,10,2,love and poison (book) || suede (band),0,0.5,1,suede (band),0,0.5,1,suede (band),0,0,,Love and Poison (book) || Swervedriver || Love and Rockets (band) || Männer haben kein Gehirn || The Housemartins || Freeze the Atlantic || List of awards and nominations received by Muse || Express (album) || Biography (Horslips album) || Nothing but Thieves
